"Establishment Number","Inspection Date","Time Orders Issued","Retention Of Food Equipment","Closure For Imminent Hazard","Closure For Cleaning","Disposed Of Food","Civil Penalty","Court Summons","Row Number",
"2303      ","9/16/2002 12:00:00 AM",0,0,0,0,0,1,0,4208,
"2303      ","6/28/2003 2:00:00 PM",1,0,0,0,1,0,0,4209,
"2303      ","7/19/2003 4:00:00 PM",1,0,0,0,1,0,0,4210,
"2303      ","9/26/2006 2:30:00 PM",0,0,0,0,1,0,0,4211,
"2303      ","11/1/2006 12:00:00 AM",0,0,0,0,0,1,0,4212,
"2303      ","11/30/2010 11:57:21 AM",0,0,0,0,1,0,0,4213,
"2303      ","7/11/2012 1:19:00 PM",0,0,0,0,1,0,0,4214,
"2303      ","11/20/2012 10:02:44 AM",0,0,0,0,1,0,0,4215,
"2303      ","5/20/2014 9:45:00 AM",0,0,0,0,1,0,0,4216,
"2303      ","12/1/2014 9:15:00 AM",0,0,0,0,1,0,0,4217,
"2307      ","11/1/2007 5:30:00 PM",0,0,0,0,1,0,0,4218,
"2307      ","8/26/2008 1:30:00 PM",0,0,0,0,1,0,0,4219,
"2309      ","8/8/2002 12:00:00 AM",0,0,0,0,1,0,0,4220,
"2309      ","10/27/2008 1:00:00 PM",1,0,0,0,0,0,0,4221,
"2309      ","5/9/2011 3:19:46 PM",0,0,0,0,1,0,0,4222,
"2309      ","10/27/2011 1:48:03 PM",0,0,0,0,1,0,0,4223,
"2310      ","6/27/2000 12:00:00 AM",1,0,0,0,0,0,0,4224,
"2310      ","6/30/2003 1:20:00 PM",1,0,0,0,0,0,0,4225,
"2310      ","12/22/2003 12:00:00 AM",0,0,0,0,0,1,0,4226,
"2310      ","2/15/2005 12:00:00 AM",0,0,0,0,0,1,0,4227,
"2311      ","6/26/2000 12:00:00 AM",0,0,0,0,1,0,0,4228,
"2314      ","11/19/2001 12:00:00 AM",0,0,0,0,1,0,0,4229,
"2317      ","12/5/2000 12:00:00 AM",0,0,1,0,0,0,0,4230,
"2320      ","5/19/2014 3:30:00 PM",0,0,0,0,1,0,0,4231,
"2320      ","11/25/2015 9:15:00 AM",0,0,0,0,1,0,0,4232,
"2323      ","9/27/2001 12:00:00 AM",0,0,0,0,1,0,0,4233,
"2326      ","7/12/2001 12:00:00 AM",0,1,0,0,0,0,0,4234,
"2326      ","5/7/2003 7:45:00 AM",0,0,0,0,1,0,0,4235,
"2326      ","3/23/2005 8:00:00 AM",0,0,0,0,1,0,0,4236,
"2326      ","11/7/2008 7:15:00 AM",1,0,0,0,0,0,0,4237,
"2326      ","12/14/2009 11:32:50 AM",0,0,0,0,1,0,0,4238,
"2326      ","7/9/2012 8:21:00 AM",0,0,0,0,1,0,0,4239,
"2326      ","3/8/2014 11:00:00 AM",0,0,0,0,1,0,0,4240,
"2326      ","9/16/2015 10:15:00 AM",0,0,0,0,1,0,0,4241,
"2328      ","1/24/2003 12:00:00 AM",0,0,0,0,1,0,0,4242,
"2328      ","5/27/2003 4:50:00 PM",1,0,0,0,0,0,0,4243,
"2328      ","7/14/2004 3:20:00 PM",0,0,0,0,1,0,0,4244,
"2329      ","6/12/2001 12:00:00 AM",1,0,0,0,0,0,0,4245,
"2329      ","3/19/2002 12:00:00 AM",0,0,0,0,1,0,0,4246,
"2329      ","3/28/2002 12:00:00 AM",0,0,0,0,0,1,0,4247,
"2329      ","7/18/2002 12:00:00 AM",0,0,0,0,0,0,1,4248,
"2329      ","4/15/2003 3:45:00 PM",1,0,0,0,0,0,0,4249,
"2329      ","5/9/2003 12:00:00 AM",0,0,0,0,0,1,0,4250,
"2329      ","8/29/2011 11:00:41 AM",0,0,0,0,1,0,0,4251,
"2331      ","4/26/2007 11:30:00 AM",1,0,0,0,0,0,0,4252,
"2331      ","12/15/2009 12:22:55 PM",1,0,0,0,0,0,0,4253,
"2331      ","5/23/2012 1:22:00 PM",0,0,0,0,1,0,0,4254,
"2331      ","6/24/2013 11:35:00 AM",0,0,0,0,1,0,0,4255,
"2333      ","8/31/2001 12:00:00 AM",1,0,0,0,0,0,0,4256,
"2333      ","6/17/2003 3:30:00 PM",0,0,0,0,1,0,0,4257,
"2333      ","5/6/2007 10:00:00 AM",1,0,0,0,0,0,0,4258,
"2333      ","5/20/2008 9:45:00 AM",1,0,0,0,1,0,0,4259,
"2333      ","5/21/2008 8:30:00 AM",1,0,0,0,0,0,0,4260,
"2333      ","5/22/2008 7:15:00 AM",1,0,0,0,0,0,0,4261,
"2333      ","5/27/2008 3:30:00 PM",1,0,0,0,0,0,0,4262,
"2333      ","7/24/2012 2:11:22 PM",0,0,0,0,1,0,0,4263,
"2333      ","7/27/2012 9:58:00 AM",0,0,0,0,1,0,0,4264,
"2337      ","8/26/2002 12:00:00 AM",0,0,0,0,1,0,0,4265,
"2337      ","4/18/2003 4:00:00 PM",1,0,0,0,0,0,0,4266,
"2337      ","4/24/2003 3:33:00 PM",1,0,0,0,0,0,0,4267,
"2337      ","12/15/2003 11:15:00 AM",0,0,0,0,1,0,0,4268,
"2341      ","2/5/2008 3:00:00 PM",1,0,0,0,0,0,0,4269,
"2341      ","2/22/2008 3:00:00 PM",1,0,0,0,0,0,0,4270,
"2342      ","8/22/2002 12:00:00 AM",0,0,0,0,1,0,0,4271,
"2343      ","6/20/2002 12:00:00 AM",0,0,0,0,1,0,0,4272,
"2343      ","7/18/2011 9:56:05 AM",1,0,0,0,0,0,0,4273,
"2343      ","11/18/2014 1:55:00 PM",0,0,0,0,1,0,0,4274,
"2343      ","11/6/2015 9:45:00 AM",0,0,0,0,1,0,0,4275,
"2344      ","8/29/2001 12:00:00 AM",0,0,0,0,1,0,0,4276,
"2344      ","6/3/2004 9:40:00 AM",0,0,0,0,1,0,0,4277,
"2345      ","3/27/2002 12:00:00 AM",0,0,0,0,1,0,0,4278,
"2345      ","1/15/2003 12:00:00 AM",0,0,0,0,1,0,0,4279,
"2347      ","7/30/2015 1:45:00 PM",1,0,0,0,0,0,0,4280,
"2347      ","1/5/2016 3:30:00 PM",0,0,0,0,1,0,0,4281,
"2348      ","2/12/2007 8:00:00 AM",1,0,0,0,0,0,0,4282,
"2348      ","7/14/2008 7:45:00 AM",1,0,0,0,0,0,0,4283,
"2348      ","7/23/2008 7:15:00 AM",1,0,0,0,0,0,0,4284,
"2348      ","7/5/2011 9:52:15 AM",0,0,0,0,1,0,0,4285,
"2348      ","1/13/2015 8:35:00 AM",0,0,0,0,1,0,0,4286,
"2348      ","6/29/2015 11:45:00 AM",0,0,0,0,1,0,0,4287,
"2350      ","8/7/2002 12:00:00 AM",0,0,0,0,1,0,0,4288,
"2353      ","3/5/2002 12:00:00 AM",0,0,0,0,1,0,0,4289,
"2353      ","10/10/2002 12:00:00 AM",1,0,0,0,0,0,0,4290,
"2353      ","10/18/2002 12:00:00 AM",1,0,0,0,0,0,0,4291,
"2353      ","3/28/2003 12:00:00 AM",0,0,0,0,0,1,0,4292,
"2354      ","11/5/2007 11:00:00 AM",1,0,0,0,0,0,0,4293,
"2355      ","9/20/2012 8:57:00 AM",0,0,0,0,1,0,0,4294,
"2357      ","4/2/2003 7:00:00 AM",1,0,0,0,0,0,0,4295,
"2357      ","9/22/2014 10:28:45 AM",0,0,0,0,1,0,0,4296,
"2360      ","6/8/2007 4:50:00 PM",0,0,0,0,1,0,0,4297,
"2362      ","7/21/2003 12:00:00 AM",0,0,0,0,0,1,0,4298,
"2366      ","7/12/2002 12:00:00 AM",1,0,0,0,0,0,0,4299,
"2366      ","7/11/2003 10:00:00 AM",0,0,0,0,1,0,0,4300,
"2366      ","2/7/2008 7:15:00 AM",1,0,0,0,0,0,0,4301,
"2366      ","3/21/2008 11:15:00 AM",1,0,0,0,0,0,0,4302,
"2369      ","8/25/2000 12:00:00 AM",0,0,0,0,1,0,0,4303,
"2369      ","1/3/2001 12:00:00 AM",0,0,0,0,1,0,0,4304,
"2370      ","7/23/2001 12:00:00 AM",1,0,0,0,0,0,0,4305,
"2370      ","12/10/2001 12:00:00 AM",1,0,0,0,0,0,0,4306,
"2371      ","4/29/2003 4:00:00 PM",1,0,0,0,0,0,0,4307,
"2371      ","6/26/2008 3:00:00 PM",1,0,0,0,0,0,0,4308,
"2371      ","7/23/2010 12:00:00 AM",0,0,0,0,0,1,0,4309,
"2371      ","5/9/2011 10:46:58 AM",0,0,0,0,1,0,0,4310,
"2371      ","9/14/2011 9:43:39 AM",0,0,0,0,1,0,0,4311,
"2371      ","5/8/2012 8:45:18 AM",1,0,0,0,1,0,0,4312,
"2371      ","5/6/2014 4:30:01 PM",0,0,0,0,1,0,0,4313,
"2372      ","6/6/2005 12:00:00 AM",0,0,0,0,0,1,0,4314,
"2372      ","10/7/2010 9:21:06 AM",0,0,0,0,1,0,0,4315,
"2373      ","6/18/2008 7:45:00 AM",1,0,0,0,0,0,0,4316,
"2373      ","12/31/2014 9:30:00 AM",0,0,0,0,1,0,0,4317,
"2374      ","9/30/2003 9:15:00 AM",1,0,0,0,0,0,0,4318,
"2374      ","10/2/2003 8:00:00 AM",1,0,0,0,0,0,0,4319,
"2374      ","6/16/2004 10:30:00 AM",1,0,0,0,0,0,0,4320,
"2374      ","1/25/2005 8:00:00 AM",1,0,0,0,0,0,0,4321,
"2374      ","1/26/2005 8:00:00 AM",1,0,0,0,0,0,0,4322,
"2374      ","6/6/2005 10:00:00 AM",1,0,0,0,0,0,0,4323,
"2374      ","10/20/2005 8:00:00 AM",1,0,0,0,0,0,0,4324,
"2374      ","10/21/2005 9:15:00 AM",1,0,0,0,0,0,0,4325,
"2374      ","6/16/2006 7:30:00 AM",1,0,0,0,0,0,0,4326,
"2374      ","6/19/2006 3:00:00 PM",1,0,0,0,0,0,0,4327,
"2374      ","4/19/2007 1:15:00 PM",0,0,1,0,0,0,0,4328,
"2374      ","5/4/2010 8:30:00 AM",0,0,0,0,1,0,0,4329,
"2374      ","9/2/2010 12:00:00 AM",0,0,0,0,0,1,0,4330,
"2374      ","5/20/2014 10:02:32 PM",0,0,0,0,1,0,0,4331,
"2374      ","6/30/2016 10:30:00 AM",0,0,0,0,1,0,0,4332,
"2376      ","1/26/2001 12:00:00 AM",0,0,0,0,1,0,0,4333,
"2376      ","7/10/2002 12:00:00 AM",0,0,0,0,1,0,0,4334,
"2376      ","3/26/2003 10:30:00 AM",0,0,0,0,1,0,0,4335,
"2377      ","1/11/2001 12:00:00 AM",1,0,0,0,0,0,0,4336,
"2378      ","4/21/2003 12:00:00 AM",0,0,0,0,0,1,0,4337,
"2378      ","9/23/2004 12:00:00 AM",0,0,0,0,0,1,0,4338,
"2378      ","11/30/2007 9:50:00 AM",0,0,0,0,1,0,0,4339,
"2378      ","9/1/2009 11:29:39 AM",0,0,0,0,1,0,0,4340,
"2379      ","3/22/2002 12:00:00 AM",0,0,0,0,1,0,0,4341,
"2382      ","8/26/2002 12:00:00 AM",0,0,0,0,1,0,0,4342,
"2383      ","9/8/2000 12:00:00 AM",1,0,0,0,0,0,0,4343,
"2383      ","6/26/2003 1:45:00 PM",1,0,0,0,0,0,0,4344,
"2383      ","12/8/2003 12:00:00 AM",0,0,0,0,0,1,0,4345,
"2387      ","4/2/2007 3:30:00 PM",1,0,0,0,0,0,0,4346,
"2387      ","5/23/2011 10:03:20 AM",1,0,0,0,1,0,0,4347,
"2387      ","9/10/2012 1:35:00 PM",0,0,0,0,1,0,0,4348,
"2387      ","3/11/2013 10:38:01 AM",0,0,0,0,1,0,0,4349,
"2387      ","9/15/2014 10:55:00 AM",0,0,0,0,1,0,0,4350,
"2387      ","6/24/2015 11:45:00 AM",0,0,0,0,1,0,0,4351,
"2387      ","9/28/2015 10:30:00 AM",0,0,0,0,1,0,0,4352,
"2388      ","7/21/2003 12:00:00 AM",0,0,0,0,0,1,0,4353,
"2388      ","8/23/2004 12:00:00 AM",0,0,0,0,0,1,0,4354,
"2388      ","4/7/2005 12:00:00 AM",0,0,0,0,0,1,0,4355,
"2388      ","7/21/2009 4:00:00 PM",1,0,0,0,0,0,0,4356,
"2390      ","5/6/2015 11:15:00 AM",0,0,0,0,1,0,0,4357,
"2395      ","8/5/2002 12:00:00 AM",0,0,0,0,1,0,0,4358,
"2396      ","9/25/2014 11:00:00 AM",0,0,0,0,1,0,0,4359,
"2396      ","3/2/2016 8:30:00 AM",0,0,0,0,1,0,0,4360,
"2398      ","9/8/2009 4:58:27 PM",0,0,0,0,1,0,0,4361,
"2398      ","9/16/2015 9:00:00 AM",0,0,0,0,1,0,0,4362,
"2401      ","9/23/2004 12:00:00 AM",0,0,0,0,0,0,1,4363,
"2402      ","10/23/2002 12:00:00 AM",1,0,0,0,0,0,0,4364,
"2402      ","12/6/2013 11:25:00 AM",1,0,0,0,0,0,0,4365,
"2403      ","7/21/2008 9:00:00 AM",1,0,0,0,0,0,0,4366,
"2404      ","10/5/2004 11:35:00 AM",0,0,0,0,1,0,0,4367,
"2404      ","12/29/2005 11:00:00 AM",1,0,0,0,0,0,0,4368,
"2404      ","5/3/2016 9:30:00 AM",0,0,0,0,1,0,0,4369,
"2405      ","1/28/2015 9:40:00 AM",0,0,0,0,1,0,0,4370,
"2405      ","11/18/2015 12:00:00 PM",0,0,0,0,1,0,0,4371,
"2407      ","7/25/2001 12:00:00 AM",0,0,0,0,1,0,0,4372,
"2407      ","9/7/2001 12:00:00 AM",0,0,0,0,1,0,0,4373,
"2407      ","5/26/2004 12:00:00 AM",0,0,0,0,0,1,0,4374,
"2408      ","6/1/2006 8:30:00 AM",0,0,1,0,0,0,0,4375,
"2408      ","1/8/2007 1:30:00 PM",0,0,1,0,0,0,0,4376,
"2408      ","2/7/2007 8:30:00 AM",0,0,0,0,0,0,1,4377,
"2408      ","7/24/2009 11:10:53 AM",1,0,0,0,0,0,0,4378,
"2408      ","1/31/2011 10:08:28 AM",1,0,0,0,0,0,0,4379,
"2410      ","4/7/2003 2:00:00 PM",0,0,0,0,1,0,0,4380,
"2410      ","1/30/2004 12:00:00 AM",0,0,0,0,0,1,0,4381,
"2413      ","7/16/2008 7:45:00 AM",1,0,0,0,0,0,0,4382,
"2414      ","11/3/2015 12:00:00 PM",0,0,0,0,1,0,0,4383,
"2415      ","11/28/2007 7:15:00 AM",0,0,0,0,1,0,0,4384,
"2415      ","11/12/2008 7:15:00 AM",1,0,0,0,0,0,0,4385,
"2416      ","9/9/2003 2:30:00 PM",1,0,0,0,0,0,0,4386,
"2417      ","12/17/2001 12:00:00 AM",0,0,0,0,0,1,0,4387,
"2417      ","3/30/2002 12:00:00 AM",0,0,0,0,1,0,0,4388,
"2419      ","3/7/2002 12:00:00 AM",0,0,0,0,0,1,0,4389,
"2421      ","11/14/2008 7:15:00 AM",1,0,0,0,0,0,0,4390,
"2421      ","2/3/2015 3:15:00 PM",0,0,0,0,1,0,0,4391,
"2423      ","1/25/2001 12:00:00 AM",0,0,0,0,1,0,0,4392,
"2423      ","3/19/2002 12:00:00 AM",0,0,0,0,1,0,0,4393,
"2423      ","11/18/2004 1:00:00 PM",0,0,1,0,0,0,0,4394,
"2423      ","9/24/2008 1:15:00 PM",1,0,0,0,0,0,0,4395,
"2423      ","5/1/2012 12:38:07 PM",0,0,0,0,1,0,0,4396,
"2423      ","1/22/2015 1:35:00 PM",0,0,0,0,1,0,0,4397,
"2423      ","7/6/2015 12:15:00 PM",0,0,0,0,1,0,0,4398,
"2424      ","8/6/2002 12:00:00 AM",1,0,0,0,0,0,0,4399,
"2424      ","12/31/2002 12:00:00 AM",1,0,0,0,0,0,0,4400,
"2424      ","7/2/2003 4:15:00 PM",0,0,0,0,1,0,0,4401,
"2424      ","8/26/2003 12:00:00 AM",0,0,0,0,0,1,0,4402,
"2428      ","4/7/2005 12:00:00 AM",0,0,0,0,0,1,0,4403,
"2428      ","2/2/2015 3:15:00 PM",0,0,0,0,1,0,0,4404,
"2428      ","8/17/2015 12:50:00 PM",0,0,0,0,1,0,0,4405,
"2429      ","3/12/2003 3:00:00 PM",0,0,0,0,1,0,0,4406,
"2429      ","1/15/2004 12:00:00 AM",0,0,0,0,0,1,0,4407,
"2429      ","7/2/2007 2:00:00 PM",1,0,0,0,0,0,0,4408,
"2429      ","7/5/2007 10:30:00 AM",1,0,0,0,0,0,0,4409,
"2429      ","12/16/2008 1:45:00 PM",1,0,0,0,0,0,0,4410,
"2429      ","4/10/2012 11:51:27 AM",0,0,0,0,1,0,0,4411,
"2429      ","7/18/2012 12:34:00 PM",0,0,0,0,1,0,0,4412,
"2432      ","10/31/2001 12:00:00 AM",0,0,0,0,1,0,0,4413,
"2432      ","6/22/2002 12:00:00 AM",0,0,0,0,1,0,0,4414,
"2432      ","3/26/2003 3:00:00 PM",0,0,0,0,1,0,0,4415,
"2432      ","11/14/2008 2:45:00 PM",1,0,0,0,0,0,0,4416,
"2434      ","7/7/2003 12:00:00 PM",1,0,0,0,0,0,0,4417,
"2434      ","8/19/2003 4:00:00 PM",1,0,0,0,0,0,0,4418,
"2434      ","11/17/2003 7:30:00 AM",1,0,0,0,0,0,0,4419,
"2434      ","4/19/2004 12:00:00 AM",0,0,0,0,0,1,0,4420,
"2434      ","10/6/2005 1:45:00 PM",1,0,0,0,0,0,0,4421,
"2434      ","6/26/2006 7:38:00 AM",1,0,0,0,0,0,0,4422,
"2434      ","6/29/2006 11:30:00 AM",1,0,0,0,0,0,0,4423,
"2434      ","7/18/2006 7:30:00 AM",1,0,0,0,0,0,0,4424,
"2434      ","12/18/2008 11:45:00 AM",0,0,0,0,1,0,0,4425,
"2434      ","12/16/2009 12:00:00 AM",0,0,0,0,0,1,0,4426,
"2434      ","1/19/2010 10:11:45 AM",0,0,0,0,1,0,0,4427,
"2434      ","5/3/2011 8:22:15 AM",0,0,0,0,1,0,0,4428,
"2434      ","5/20/2013 8:40:00 AM",0,0,0,0,1,0,0,4429,
"2434      ","5/19/2014 9:15:00 AM",0,0,0,0,1,0,0,4430,
"2434      ","5/20/2016 11:30:00 AM",0,0,0,0,1,0,0,4431,
"2434      ","6/13/2016 10:25:00 AM",0,0,0,0,1,0,0,4432,
"2435      ","8/9/2005 10:30:00 AM",1,0,0,0,0,0,0,4433,
"2435      ","9/19/2005 12:00:00 AM",0,0,0,0,0,1,0,4434,
"2437      ",,0,0,0,0,0,1,0,4435,
"2437      ","12/29/2004 4:15:00 PM",0,0,0,0,1,0,0,4436,
"2437      ","9/25/2007 12:00:00 PM",0,0,0,0,1,0,0,4437,
"2437      ","8/4/2010 12:00:00 AM",0,0,0,0,0,1,0,4438,
"2437      ","6/24/2014 3:00:22 PM",0,0,0,0,1,0,0,4439,
"2437      ","5/27/2015 12:15:00 PM",0,0,0,0,1,0,0,4440,
"2437      ","6/30/2016 1:45:00 PM",1,0,0,0,0,0,0,4441,
"2439      ","9/24/2007 12:00:00 AM",0,0,0,0,0,1,0,4442,
"2439      ","10/22/2009 12:00:00 AM",0,0,0,0,0,1,0,4443,
"2439      ","11/30/2009 12:00:00 AM",0,0,0,0,0,1,0,4444,
"2439      ","1/14/2010 1:16:41 PM",1,0,0,0,0,0,0,4445,
"2439      ","10/5/2010 11:05:40 AM",0,0,0,0,1,0,0,4446,
"2440      ","12/22/2003 12:00:00 AM",0,0,0,0,0,1,0,4447,
"2440      ","9/14/2006 12:00:00 AM",0,0,0,0,0,1,0,4448,
"2440      ","9/6/2007 12:09:00 PM",0,0,0,0,1,0,0,4449,
"2440      ","5/4/2011 12:47:34 PM",0,0,0,0,1,0,0,4450,
"2440      ","7/22/2011 9:44:15 AM",0,0,0,0,1,0,0,4451,
"2440      ","11/15/2011 11:32:41 AM",1,0,0,0,0,0,0,4452,
"2440      ","7/26/2012 9:00:00 AM",0,0,0,0,1,0,0,4453,
"2440      ","12/14/2014 12:35:00 PM",0,0,0,0,1,0,0,4454,
"2440      ","3/4/2015 1:50:00 PM",0,0,0,0,1,0,0,4455,
"2440      ","3/10/2015 2:45:00 PM",0,0,0,0,1,0,0,4456,
"2443      ","8/13/2001 12:00:00 AM",0,0,0,0,1,0,0,4457,
"2443      ","8/17/2002 12:00:00 AM",0,0,0,0,1,0,0,4458,
"2443      ","5/2/2005 12:00:00 AM",0,0,0,0,0,1,0,4459,
"2444      ","11/12/2003 12:00:00 AM",0,0,0,0,0,1,0,4460,
"2445      ","6/21/2001 12:00:00 AM",0,0,0,0,1,0,0,4461,
"2446      ","6/30/2005 12:00:00 AM",0,0,0,0,0,1,0,4462,
"2446      ","7/3/2007 3:20:00 PM",0,0,0,0,1,0,0,4463,
"2446      ","7/21/2008 12:00:00 AM",0,0,0,0,0,1,0,4464,
"2446      ","11/7/2012 2:30:00 PM",0,0,0,0,1,0,0,4465,
"2446      ","9/11/2015 12:25:00 PM",1,0,0,0,1,0,0,4466,
"2448      ","5/8/2008 7:15:00 AM",1,0,0,0,0,0,0,4467,
"2451      ","11/4/2008 7:15:00 AM",1,0,0,0,0,0,0,4468,
"2451      ","11/26/2008 11:15:00 AM",0,0,0,0,1,0,0,4469,
"2456      ","11/14/2002 12:00:00 AM",0,0,0,0,1,0,0,4470,
"2457      ","5/3/2007 4:00:00 PM",1,0,0,0,0,0,0,4471,
"2457      ","5/9/2007 4:45:00 PM",1,0,0,0,1,0,0,4472,
"2458      ","2/8/2002 12:00:00 AM",1,0,0,0,0,0,0,4473,
"2458      ","5/6/2003 3:15:00 PM",1,0,0,0,0,0,0,4474,
"2458      ","10/1/2003 10:00:00 AM",1,0,0,0,0,0,0,4475,
"2458      ","10/2/2003 1:30:00 PM",1,0,0,0,0,0,0,4476,
"2458      ","2/26/2004 12:00:00 PM",1,0,0,0,0,0,0,4477,
"2459      ","1/23/2003 12:00:00 AM",1,0,0,0,0,0,0,4478,
"2459      ","9/29/2003 12:40:00 PM",0,0,0,0,1,0,0,4479,
"2459      ","1/16/2004 12:40:00 PM",0,0,0,0,1,0,0,4480,
"2459      ","9/30/2004 11:45:00 AM",0,0,0,0,1,0,0,4481,
"2459      ","1/29/2007 10:30:00 AM",0,0,0,0,1,0,0,4482,
"2459      ","5/14/2012 11:10:00 AM",0,0,0,0,1,0,0,4483,
"2459      ","4/6/2016 10:40:00 AM",0,0,0,0,1,0,0,4484,
"2461      ","10/4/2001 12:00:00 AM",0,0,0,0,0,1,0,4485,
"2461      ","4/4/2013 9:45:01 AM",0,0,0,0,1,0,0,4486,
"2461      ","4/21/2016 10:25:00 AM",1,0,0,0,0,0,0,4487,
"2462      ","1/6/2011 8:51:28 AM",0,0,0,0,1,0,0,4488,
"2462      ","5/11/2011 9:00:39 AM",0,0,0,0,1,0,0,4489,
"2462      ","8/19/2013 9:00:00 AM",0,0,0,0,1,0,0,4490,
"2465      ","10/12/2000 12:00:00 AM",1,0,0,0,0,0,0,4491,
"2465      ","10/24/2002 12:00:00 AM",0,0,0,0,1,0,0,4492,
"2465      ","4/25/2003 1:55:00 PM",0,0,0,0,1,0,0,4493,
"2465      ","9/12/2003 3:20:00 PM",0,0,0,0,1,0,0,4494,
"2465      ","10/14/2003 12:00:00 AM",0,0,0,0,0,1,0,4495,
"2465      ","11/6/2006 3:15:00 PM",0,0,0,0,1,0,0,4496,
"2467      ","5/17/2003 1:15:00 PM",1,0,0,0,0,0,0,4497,
"2467      ","6/11/2003 1:30:00 PM",1,0,0,0,0,0,0,4498,
"2467      ","6/19/2003 3:48:00 PM",1,1,0,0,0,0,0,4499,
"2467      ","12/22/2003 12:00:00 AM",0,0,0,0,0,1,0,4500,
"2470      ","8/28/2000 12:00:00 AM",1,0,0,0,0,0,0,4501,
"2471      ","11/21/2005 12:00:00 AM",0,0,0,0,0,1,0,4502,
"2472      ","7/1/2002 12:00:00 AM",0,0,0,0,0,1,0,4503,
"2473      ","6/30/2009 3:45:00 PM",1,0,0,0,1,0,0,4504,
"2473      ","11/17/2011 3:09:38 PM",0,0,0,0,1,0,0,4505,
"2473      ","11/4/2013 3:00:00 PM",0,0,0,0,1,0,0,4506,
"2473      ","6/12/2014 2:30:00 PM",0,0,0,0,1,0,0,4507,
"2473      ","4/22/2015 2:16:52 PM",1,0,0,0,0,0,0,4508,
"2473      ","11/19/2015 1:30:00 PM",0,0,0,0,1,0,0,4509,
"2474      ","7/12/2002 12:00:00 AM",0,0,0,0,1,0,0,4510,
"2474      ","9/15/2003 12:00:00 AM",0,0,0,0,0,1,0,4511,
"2474      ","9/26/2007 8:30:00 AM",1,0,0,0,0,0,0,4512,
"2474      ","4/12/2012 1:35:00 PM",0,0,0,0,1,0,0,4513,
"2474      ","3/4/2013 9:05:01 AM",0,0,0,0,1,0,0,4514,
"2475      ","9/18/2000 12:00:00 AM",0,0,0,0,1,0,0,4515,
"2475      ","3/10/2005 12:00:00 AM",0,0,0,0,0,1,0,4516,
"2475      ","3/2/2007 9:45:00 AM",1,0,0,0,0,0,0,4517,
"2475      ","5/31/2011 7:18:14 AM",0,0,0,0,1,0,0,4518,
"2475      ","5/9/2012 9:27:00 AM",0,0,0,0,1,0,0,4519,
"2475      ","10/25/2012 1:45:00 PM",0,0,0,0,1,0,0,4520,
"2475      ","11/14/2014 11:45:00 AM",0,0,0,0,1,0,0,4521,
"2475      ","5/5/2015 2:00:00 PM",0,0,0,0,1,0,0,4522,
"2476      ","7/6/2002 12:00:00 AM",0,0,0,0,1,0,0,4523,
"2476      ","11/28/2012 8:35:00 PM",0,0,0,0,1,0,0,4524,
"2476      ","5/14/2013 8:30:01 AM",0,0,0,0,1,0,0,4525,
"2477      ","1/9/2002 12:00:00 AM",0,0,0,0,0,1,0,4526,
"2477      ","8/26/2002 12:00:00 AM",0,0,0,0,1,0,0,4527,
"2477      ","10/16/2007 11:00:00 AM",1,0,0,0,0,0,0,4528,
"2480      ","9/23/2000 12:00:00 AM",0,0,0,1,1,0,0,4529,
"2480      ","10/30/2000 12:00:00 AM",1,0,1,0,0,0,0,4530,
"2482      ","10/3/2001 12:00:00 AM",0,0,0,0,0,1,0,4531,
"2482      ","3/7/2002 12:00:00 AM",0,0,0,0,1,0,0,4532,
"2484      ","8/20/2001 12:00:00 AM",0,0,0,0,0,1,0,4533,
"2485      ","5/23/2011 12:31:22 PM",0,0,0,0,1,0,0,4534,
"2486      ","2/7/2003 12:00:00 AM",1,0,0,0,0,0,0,4535,
"2486      ","2/21/2003 1:50:00 PM",1,0,0,0,0,0,0,4536,
"2486      ","5/2/2003 3:30:00 PM",0,0,0,0,1,0,0,4537,
"2486      ","9/17/2010 11:36:22 AM",0,0,0,0,1,0,0,4538,
"2486      ","9/29/2011 10:31:16 AM",0,0,0,0,1,0,0,4539,
"2486      ","9/17/2013 12:50:43 PM",0,0,0,0,1,0,0,4540,
"2491      ","10/16/2000 12:00:00 AM",1,0,0,0,0,0,0,4541,
"2491      ","3/9/2001 12:00:00 AM",1,0,0,0,0,0,0,4542,
"2491      ","6/4/2001 12:00:00 AM",1,0,0,0,0,0,0,4543,
"2491      ","10/26/2001 12:00:00 AM",0,0,0,0,0,1,0,4544,
"2491      ","8/23/2002 12:00:00 AM",0,0,0,0,1,0,0,4545,
"2492      ","3/1/2001 12:00:00 AM",0,1,0,0,1,0,0,4546,
"2492      ","12/28/2001 12:00:00 AM",0,0,0,0,1,0,0,4547,
"2496      ","11/20/2002 12:00:00 AM",1,0,0,0,0,0,0,4548,
"2497      ","5/16/2002 12:00:00 AM",0,0,0,0,1,0,0,4549,
"2497      ","6/13/2002 12:00:00 AM",0,0,0,0,0,1,0,4550,
"2497      ","2/11/2004 12:00:00 AM",0,0,0,0,0,1,0,4551,
"2499      ","8/14/2000 12:00:00 AM",0,0,0,0,1,0,0,4552,
"2499      ","3/28/2003 12:00:00 AM",0,0,0,0,0,1,0,4553,
"2499      ","6/28/2003 12:30:00 PM",1,0,0,0,1,0,0,4554,
"2500      ","4/26/2012 9:34:57 AM",0,0,0,0,1,0,0,4555,
